eventNumber true_vertex_X true_vertex_Y true_vertex_Z true_t0 true_dir_X true_dir_Y true_dir_Z true_energy true_track_length
250 54.1646 25.5787 21.0239 0 -0.0355251 0.345391 0.937786 30.511 0.130306
251 48.0763 100.305 -57.0291 0 0.424149 0.547296 -0.721502 30.511 0.126153
252 141.215 -144.297 -31.7846 0 -0.443595 -0.38901 0.8074 30.511 0.130869
253 -21.1015 -194.531 -136.34 0 -0.809811 -0.570747 0.135842 30.511 0.0644098
254 -62.1535 -116.375 109.416 0 0.579923 -0.714083 0.392141 30.511 0.126663
255 -108.223 112.739 -26.6363 0 -0.927355 0.0637245 -0.368718 30.511 0.10695
256 49.5701 -87.7041 1.46706 0 -0.384604 -0.172624 0.906797 30.511 0.128455
257 -62.5962 89.2761 39.8069 0 0.581707 0.0611555 0.811096 30.511 0.148286
258 -82.5025 27.8478 30.8667 0 -0.92733 -0.250001 -0.278492 30.511 0.136046
259 39.0152 179.099 -112.352 0 -0.691732 -0.324493 -0.645144 30.511 0.0871727
260 -131.631 -185.32 -35.8325 0 0.499783 0.239184 0.832471 30.511 0.0833508
261 -72.2465 -14.538 -51.1953 0 -0.0641138 0.108031 0.992078 30.511 0.104131
262 -99.7655 -8.34909 -87.3528 0 0.802723 0.089079 0.589662 30.511 0.145513
263 48.4954 -156.932 -70.5656 0 -0.318378 -0.83403 -0.450588 30.511 0.111821
264 0.661862 109.719 -1.86881 0 0.935064 -0.28249 -0.214138 30.511 0.108118
265 37.432 -90.3744 -79.0547 0 0.567589 -0.741872 -0.357028 30.511 0.0800543
266 50.3652 105.448 -67.2575 0 0.510349 0.0489862 -0.858571 30.511 0.140941
267 -47.4035 -124.522 59.1334 0 0.770459 0.157254 -0.61779 30.511 0.105249
268 14.8437 -0.220701 -104.434 0 0.685604 -0.0885691 0.722566 30.511 0.109882
269 90.79 -87.0072 -77.8081 0 0.401196 -0.125748 -0.90732 30.511 0.129617
270 29.925 -7.66589 -106.095 0 0.853417 0.0770865 -0.515497 30.511 0.0679363
271 63.3116 -81.3268 46.6002 0 -0.129012 -0.759312 0.637809 30.511 0.106841
272 -52.0069 78.176 54.8539 0 -0.520383 0.852004 0.0573615 30.511 0.145616
273 -71.7743 80.5367 39.8567 0 -0.429143 -0.0101036 0.90318 30.511 0.127727
274 18.2316 174.979 104.321 0 0.889844 0.0723986 -0.450485 30.511 0.144771
275 -11.0403 42.616 82.7158 0 -0.364671 -0.923424 0.119597 30.511 0.14361
276 0.130945 40.6635 8.66617 0 -0.75176 -0.0954521 0.652492 30.511 0.152088
277 -85.4106 -158.801 66.9209 0 -0.985933 0.125809 0.110041 30.511 0.102186
278 90.2822 186.41 109.51 0 -0.414756 -0.878912 0.235568 30.511 0.141505
279 105.485 49.6478 50.331 0 0.0844837 -0.916674 -0.390604 30.511 0.113495
280 -65.0964 10.4894 60.2452 0 0.161768 -0.745042 0.647104 30.511 0.0828503
281 107.04 -11.7386 -82.512 0 -0.95301 0.211952 0.216442 30.511 0.139685
282 61.6952 -37.4105 -123.617 0 0.120169 -0.889061 -0.441735 30.511 0.0473813
283 -8.77699 29.9718 -65.2078 0 0.890116 0.283404 0.356898 30.511 0.113072
284 96.0732 148.942 -26.2456 0 -0.0925376 0.843968 -0.528351 30.511 0.0464122
285 -10.1158 177.19 -38.2513 0 -0.703904 -0.381426 -0.599194 30.511 0.132602
286 -25.6361 -14.8306 72.6466 0 -0.505374 0.54145 -0.671885 30.511 0.116476
287 -37.5661 -161.8 102.001 0 -0.38894 0.236118 -0.890491 30.511 0.136842
288 -89.9058 87.4377 67.602 0 -0.719292 -0.0875869 -0.689165 30.511 0.0690159
289 121.205 41.9917 -54.9957 0 0.716369 -0.000157752 -0.697722 30.511 0.121804
290 74.4859 -141.471 -4.24157 0 0.276359 -0.52378 -0.805779 30.511 0.0830048
291 123.558 113.774 -28.5656 0 -0.667727 -0.189035 -0.720004 30.511 0.12656
292 -25.2707 126.245 23.3793 0 0.072453 0.452933 0.888596 30.511 0.135063
293 15.2883 -100.334 66.7425 0 -0.252248 -0.688679 0.679773 30.511 0.107479
294 -63.333 -93.6593 -67.1293 0 -0.100604 0.925264 0.365739 30.511 0.112665
295 33.5243 -182.337 56.1663 0 -0.449659 0.730242 0.514348 30.511 0.103232
296 -3.64963 22.4881 -1.29987 0 -0.461746 -0.767018 -0.445503 30.511 0.125516
