eventNumber true_vertex_X true_vertex_Y true_vertex_Z true_t0 true_dir_X true_dir_Y true_dir_Z true_energy true_track_length
279 -46.3341 105.019 -57.9836 0 0.840215 -0.53048 -0.112381 10.511 0.0504253
280 113.372 101.582 -56.244 0 0.589218 0.677586 0.440113 10.511 0.0411829
281 -39.0832 -167.353 -37.4002 0 0.835492 -0.537213 -0.115567 10.511 0.0313054
282 90.6168 69.5666 40.7353 0 -0.071776 -0.758205 0.648054 10.511 0.0419831
283 78.7238 -93.7621 126.162 0 -0.308155 -0.101967 0.945856 10.511 0.0495919
284 6.6108 -82.9873 -51.162 0 0.367984 0.857101 -0.360508 10.511 0.0446281
285 12.6776 -22.8023 2.5635 0 0.498681 -0.840882 0.210322 10.511 0.0442764
286 121.796 77.526 -59.9277 0 0.128538 -0.74583 -0.653618 10.511 0.045183
287 -47.5963 -95.1305 120.424 0 -0.473569 0.000775042 -0.880756 10.511 0.0331132
288 -35.2225 51.2426 -57.163 0 0.585049 0.714213 -0.38421 10.511 0.0503475
289 -73.9928 -72.6878 -122.637 0 0.888452 0.0133063 0.458776 10.511 0.0386828
290 112.014 163.726 -95.7289 0 0.567573 -0.808639 0.154802 10.511 0.0291312
291 15.4176 55.2264 -49.7655 0 0.0986916 0.278884 0.95524 10.511 0.0381606
292 -97.8313 88.21 -5.9934 0 0.102791 0.490047 0.865614 10.511 0.0367724
293 -35.4526 -162.205 104.191 0 0.599855 -0.500231 -0.624455 10.511 0.0453786
294 40.9927 -107.975 -126.531 0 0.560269 0.819323 -0.121694 10.511 0.0414565
