eventNumber clusterCharge clusterPE clusterMaxPE clusterChargeBalance clusterHits
8123 0.0352035 31.4197 3.85831 0.229998 21
8124 0.0595648 52.4761 4.74416 0.18739 34
8125 0.0615411 53.1218 13.2775 0.336009 23
8126 0.0486009 41.7991 5.64583 0.251754 22
8127 0.0366701 30.1939 3.46499 0.229099 21
8128 0.0517494 43.4966 5.65942 0.236684 26
8129 0.0562408 47.808 3.19524 0.167922 35
8130 0.0484344 39.6727 5.88069 0.210945 29
8131 0.0455631 38.8086 5.13013 0.246753 21
8132 0.0567373 45.6587 10.297 0.359309 15
8133 0.0309543 26.4708 3.61186 0.258329 18
8134 0.0288731 22.1549 4.08572 0.295032 15
8135 0.0503319 46.3522 6.89435 0.236024 25
8136 0.0425258 36.1063 2.28557 0.182837 30
8137 0.0548584 47.5472 6.20999 0.21617 30
8138 0.008995 7.75605 1.30835 0.351742 8
8139 0.0399725 33.6315 2.9462 0.2029 26
8140 0.0438932 34.0408 4.85637 0.259171 22
8141 0.0601136 50.763 8.15435 0.209356 37
8142 0.0486492 40.8114 8.78922 0.303936 20
8143 0.0645826 56.5716 5.13247 0.21182 31
8144 0.0564445 46.5322 7.73464 0.28239 24
8145 0.0556183 46.8622 4.7033 0.208599 26
8146 0.0427907 36.6229 3.73346 0.207984 31
8147 0.0435423 36.5345 9.23433 0.345828 17
8148 0.0564992 46.4001 5.56844 0.22951 29
8149 0.0520636 44.0246 4.32647 0.184527 36
8150 0.0527897 47.2146 12.5717 0.398178 14
8151 0.0504651 42.5602 4.38273 0.216575 28
8152 0.0744421 62.3733 5.29696 0.182865 33
8153 0.0350845 27.6689 2.45059 0.212642 24
8154 0.0340316 28.9665 7.5607 0.370239 15
8155 0.0173817 14.4511 6.2728 0.503442 7
8156 0.0426946 35.4347 2.36168 0.20398 25
8157 0.0501588 41.1051 4.14915 0.198487 28
8158 0.0427862 35.8541 4.1394 0.209088 27
8159 0.0431372 35.5578 2.48143 0.176785 31
8160 0.0449801 38.5966 7.40231 0.257194 27
8161 0.0338173 29.5899 3.2572 0.204701 26
8162 0.0595096 48.0084 5.70882 0.210268 29
8163 0.0655779 55.8877 6.02227 0.198657 36
8164 0.0447986 36.8972 3.76769 0.186992 31
8165 0.0377737 30.8522 2.04501 0.196337 24
8166 0.0905663 74.5642 7.12266 0.207968 32
8167 0.0440416 37.6385 3.45243 0.214365 28
8168 0.0732668 61.0663 5.95969 0.189466 36
8169 0.0401888 34.7786 2.81773 0.211611 26
8170 0.0549325 46.8578 6.70883 0.242465 22
8171 0.0481713 43.59 12.2141 0.363044 22
8172 0.0425194 35.5228 4.34063 0.236668 25
8173 0.00937828 7.67161 2.40457 0.437094 6
8174 0.00608925 5.06957 1.30393 0.449664 5
8175 0.0332561 27.7447 3.89632 0.267885 20
8176 0.0403492 36.3194 9.47006 0.31575 19
8177 0.0332715 27.7934 2.67917 0.217243 24
8178 0.0633874 50.9449 6.07003 0.204041 30
8179 0.0535764 44.7946 10.1161 0.312151 25
8180 0.0399394 32.751 3.72907 0.216214 24
8181 0.0355682 29.0102 3.70249 0.224031 23
8182 0.0586831 46.8562 6.25669 0.22065 31
8183 0.0493636 42.6845 6.87406 0.282537 17
8184 0.0274622 22.8766 3.9649 0.321976 14
8185 0.0941205 78.6074 5.79682 0.172945 40
8186 0.0375138 32.9932 10.056 0.365979 16
8187 0.0545497 45.5955 4.13144 0.176095 35
8188 0.0291939 23.6288 3.87278 0.251249 19
8189 0.0508437 42.9302 4.35956 0.20113 30
8190 0.0460254 38.4733 5.53497 0.225242 28
8191 0.0441493 36.0515 3.79022 0.231834 26
8192 0.0799497 67.3652 4.6503 0.154149 44
8193 0.0165998 15.1414 2.28413 0.283842 15
8194 0.0431205 37.1214 5.13582 0.267875 23
8195 0.0598795 51.3079 10.6277 0.312346 22
8196 0.03312 27.7275 3.40416 0.234365 20
8197 0.0337781 28.0359 3.23703 0.245236 22
8198 0.0413307 37.6406 5.79894 0.215795 30
8199 0.0114268 8.68691 1.51554 0.352568 8
8200 0.0519155 44.8651 4.73505 0.229725 25
8201 0.0594062 53.8798 8.89722 0.243232 26
8203 0.0708357 56.8092 8.38666 0.252818 25
8204 0.0144311 11.5701 1.60451 0.298492 12
8205 0.0297481 25.5081 2.62607 0.224884 22
8206 0.0482069 39.3743 4.24534 0.213175 28
8207 0.0500465 43.9988 5.29428 0.221901 28
8208 0.0559884 47.2821 3.20278 0.162899 39
8209 0.0277941 23.9143 3.75977 0.286165 16
8210 0.0486111 39.77 3.11338 0.197495 29
8211 0.0416734 36.0801 3.60297 0.197082 28
8212 0.0418178 38.2608 5.80291 0.272422 21
8213 0.064637 53.2558 3.32312 0.157286 41
8214 0.0555418 45.7689 12.4698 0.322607 22
8215 0.049239 44.2815 3.47692 0.182682 34
8216 0.0252663 22.725 4.20022 0.289603 15
8217 0.0417011 33.5666 11.3778 0.417338 15
8218 0.0458879 38.396 4.58165 0.191132 34
8219 0.0503764 42.4935 2.9775 0.167746 33
8220 0.0300661 26.0719 3.71045 0.228152 24
8221 0.0481823 41.3271 3.26491 0.185728 31
8222 0.0493332 42.9379 4.06388 0.217549 28
8223 0.0678104 72.4555 51.039 0.704474 16
8224 0.0314089 27.3989 3.2445 0.2413 23
8225 0.0309877 26.5561 4.36745 0.272963 19
8226 0.0449988 36.9163 4.50668 0.23511 25
8227 0.032566 25.7327 2.55192 0.215185 22
8228 0.0440229 38.0683 3.98296 0.22849 25
8229 0.0367959 30.4551 5.15592 0.262034 21
8230 0.043595 37.2154 5.99905 0.247218 24
8231 0.0436834 35.5258 7.0611 0.299725 20
8232 0.036988 30.8859 5.97353 0.303528 15
8233 0.0363767 30.5057 2.50394 0.191392 28
8234 0.0366559 30.5783 5.22496 0.272243 20
8235 0.0376063 33.1072 3.73344 0.218035 26
8236 0.0444951 35.8766 4.71124 0.202293 33
8237 0.0484638 38.7587 5.52159 0.232008 24
8238 0.0543513 43.5318 4.2871 0.207312 26
8239 0.046323 38.8872 4.8247 0.223683 24
8240 0.0527484 47.9431 5.2998 0.191709 34
8241 0.0527287 44.4874 7.75951 0.297537 21
8242 0.0425723 34.4763 5.20423 0.246599 21
8243 0.0543181 44.5629 4.79802 0.222417 27
8244 0.0751004 63.6211 9.93655 0.262172 30
8245 0.0617216 54.1987 19.9133 0.42417 18
8246 0.0539368 43.3944 6.01128 0.230774 27
8247 0.0591328 51.9667 6.4899 0.2201 34
8248 0.0546647 44.9751 6.09283 0.226963 28
8249 0.0382014 35.4022 6.8312 0.281396 20
8250 0.0476442 40.5871 2.94231 0.177884 30
8251 0.0406399 33.7658 2.3123 0.185448 30
8252 0.0425668 33.361 26.0267 0.805999 6
8253 0.0402375 32.8948 3.01345 0.203992 28
8255 0.0482369 39.8289 3.84337 0.199815 29
8256 0.0491688 40.7957 16.1485 0.43023 14
8257 0.0464936 39.5773 3.56558 0.169137 37
8258 0.0469704 40.5875 6.13528 0.250546 23
8259 0.0748999 64.1916 15.3217 0.329563 21
8260 0.0489053 41.9688 6.33836 0.268701 18
8261 0.0524585 45.2664 4.24635 0.207881 27
8262 0.0537792 45.4556 9.99863 0.305859 26
8263 0.0610228 50.1329 6.86177 0.22777 30
8264 0.0567878 46.065 6.39403 0.21323 29
8265 0.0371685 29.4666 2.24501 0.197789 25
8266 0.0473888 42.1661 5.15585 0.216117 26
8267 0.0205963 17.3201 1.99024 0.24833 17
8268 0.0939095 69.724 18.6473 0.34823 19
8269 0.048194 37.9506 5.29497 0.215459 28
8270 0.0530237 45.6747 5.77366 0.205145 30
8271 0.0372027 30.7241 4.45569 0.231582 24
8272 0.0523851 44.6617 11.9712 0.416499 16
8273 0.0515135 42.5347 5.16514 0.214915 26
8274 0.0621214 51.5078 4.50954 0.179706 37
8275 0.0584901 51.5293 8.34769 0.290909 25
8276 0.0352448 31.0173 3.34944 0.209623 28
8277 0.0601916 51.1167 9.33621 0.280669 25
8278 0.0354953 29.6161 2.62333 0.205978 26
8279 0.0374196 31.5831 2.74764 0.206342 25
8280 0.0412786 34.1843 3.22881 0.203837 29
8281 0.0261792 21.5609 2.39449 0.235009 19
8282 0.0622937 53.6161 6.17142 0.20537 34
8283 0.0584302 48.3496 4.11253 0.174795 37
8284 0.0561963 48.2554 3.7969 0.188578 33
8285 0.0357033 29.3298 2.6423 0.216332 26
8286 0.0341108 29.2432 5.8746 0.271658 20
8287 0.041642 35.2631 4.92939 0.235196 26
8288 0.0494815 43.5695 5.38827 0.221219 26
8289 0.0502086 39.31 4.20176 0.204263 29
8290 0.0809513 66.9143 15.4777 0.343117 28
8291 0.0582 49.377 5.10767 0.231321 24
8292 0.0422793 34.8904 4.71985 0.239884 23
8293 0.0295795 24.8308 3.79715 0.265228 19
8294 0.050999 41.4899 7.43049 0.266473 20
8295 0.0575522 48.0992 3.30045 0.182425 36
8296 0.0310266 26.0135 2.11907 0.203237 25
8297 0.0441049 38.4149 5.49254 0.22857 26
8298 0.0482775 42.4106 6.24671 0.23068 29
8299 0.0701991 58.6596 11.4085 0.281703 26
8300 0.0403462 33.595 3.74076 0.244153 22
8301 0.0477867 44.0598 15.7892 0.421183 17
8302 0.0280516 24.9639 2.4437 0.215436 22
8303 0.0647006 55.0165 9.77908 0.257735 27
8304 0.0638548 52.2391 5.80697 0.190174 34
8305 0.0417195 35.3916 4.96618 0.27349 19
8306 0.0426821 37.0979 5.68981 0.251587 22
8307 0.0382701 33.1808 4.76808 0.259646 21
8308 0.0497212 42.7985 6.35798 0.240694 25
8309 0.0634613 51.3372 6.05689 0.213605 30
8310 0.0453007 38.5427 5.23487 0.232094 23
8311 0.0412828 35.2858 2.7142 0.195723 29
8312 0.0487127 39.4115 5.73586 0.258524 24
8313 0.0486212 42.3617 5.62114 0.222913 27
8314 0.0268834 24.4843 3.64394 0.281404 16
8315 0.0443801 37.9843 5.09578 0.231822 24
8316 0.0376208 31.6283 3.75566 0.252181 21
8317 0.0554657 47.0043 7.07431 0.235603 27
8318 0.057696 48.0084 4.3379 0.184892 35
8319 0.0197842 16.213 1.75806 0.249618 16
8320 0.0429251 35.8471 2.32381 0.177581 37
8321 0.0430093 35.854 4.24176 0.223693 26
8322 0.0515013 43.6571 11.9688 0.340716 20
8323 0.0341746 29.4615 4.21399 0.267203 21
8324 0.0448066 38.1843 3.35802 0.195236 31
8325 0.0582905 49.6928 2.96737 0.153726 38
8326 0.0290901 24.2234 6.95824 0.407955 9
8327 0.0458733 36.6166 7.28999 0.279627 20
8328 0.0787927 64.2251 6.62427 0.196431 36
8329 0.0351455 28.1397 4.77013 0.288669 21
8330 0.0559319 46.1977 11.0135 0.354711 19
8331 0.0602761 51.277 5.03596 0.204499 29
8332 0.0631354 49.4931 4.47697 0.1854 32
8333 0.0729555 62.0235 4.82557 0.178131 38
8334 0.0544379 45.7408 3.38091 0.180567 33
8335 0.0343215 27.5008 6.88015 0.378676 17
8336 0.0554901 45.5911 3.65295 0.178589 36
8337 0.0449677 38.3462 7.18208 0.269163 23
8338 0.0901921 76.3061 30.1989 0.423665 25
8339 0.0635539 51.7472 4.31376 0.189033 33
8340 0.0528082 45.4273 4.12529 0.198642 34
8341 0.0452299 36.7974 3.34154 0.196324 30
8342 0.0513415 42.3784 7.65336 0.302403 21
8343 0.0777349 67.189 7.41378 0.208488 35
8344 0.0412306 34.9933 8.25852 0.312335 19
8345 0.0488583 41.9548 3.49103 0.181461 35
8346 0.0661148 55.0248 4.70978 0.184471 36
8347 0.0594475 48.0395 4.51308 0.189521 34
8348 0.0806987 63.0414 13.3778 0.282643 26
8349 0.0233966 21.6462 5.82935 0.32621 16
8350 0.0578703 49.7334 4.99643 0.210747 28
8351 0.0437797 36.9771 6.7098 0.26195 25
8352 0.0417892 34.8435 3.44703 0.194151 30
8353 0.0429263 37.5389 4.13608 0.235353 23
8354 0.0676218 59.0509 5.34487 0.205606 34
8355 0.0703713 56.1466 7.1402 0.205446 32
8356 0.0445054 37.7093 3.47886 0.205936 27
8357 0.0485809 40.8774 3.10515 0.185845 31
8358 0.0486566 40.1704 19.4126 0.501647 18
8359 0.0438245 38.1093 8.73913 0.3033 26
8360 0.0455205 37.0205 2.43671 0.190085 32
8361 0.0605063 46.6162 8.18858 0.24303 26
8362 0.0470249 39.7426 6.98494 0.248555 24
8363 0.0583811 49.4569 7.72014 0.221471 32
8364 0.0466156 37.0119 4.37282 0.221736 26
8365 0.0565225 43.9027 4.99226 0.216952 29
8366 0.0386133 32.9217 6.23742 0.291261 21
8367 0.0468206 45.5697 3.5336 0.193282 31
8368 0.0450408 37.5777 5.35886 0.259435 18
8369 0.0596076 50.9587 10.9518 0.325521 22
8370 0.0201508 16.7743 2.11118 0.283398 14
8371 0.0293539 23.6821 3.53876 0.277871 16
8372 0.0524273 42.8136 8.41093 0.276561 26
8373 0.0358169 29.0006 5.90725 0.263156 22
8374 0.0447062 36.8996 2.63977 0.190622 31
8375 0.0297858 24.105 7.48582 0.362115 18
8376 0.0354748 29.5255 2.85967 0.210748 25
8377 0.05789 45.6083 6.39851 0.21961 27
8378 0.0459742 38.4588 3.56391 0.206841 26
8379 0.0440326 38.1621 4.93887 0.22839 29
8380 0.0452995 38.8402 4.85445 0.232796 26
8381 0.0400844 33.327 7.35203 0.300752 19
8382 0.0504737 42.2 6.85944 0.234553 29
8383 0.0433766 35.738 2.82877 0.196067 27
8384 0.0444609 35.8109 3.73815 0.236547 26
8385 0.0667619 54.5678 5.79614 0.200534 32
8386 0.0565503 46.892 6.86063 0.248443 27
8387 0.0461802 38.0274 4.08973 0.206826 29
8388 0.0383601 32.5017 3.18249 0.205643 26
8389 0.0815236 67.4185 5.83812 0.18286 39
8390 0.0386335 31.759 15.9481 0.521827 14
8392 0.0433004 36.2938 3.98035 0.195063 28
8393 0.032306 26.7611 2.71615 0.218129 23
8394 0.0517349 43.6358 3.63364 0.183074 33
8395 0.0461121 39.0852 6.12374 0.252312 25
8396 0.0566496 46.9314 4.21633 0.201679 33
8397 0.0489075 42.2719 4.62521 0.245764 22
8398 0.0580076 53.9954 23.7009 0.449051 28
8399 0.0314924 27.4094 2.45655 0.208737 23
8400 0.0308268 25.468 2.61643 0.225317 21
8401 0.035415 32.1806 4.614 0.264 22
8402 0.0488539 39.082 2.94943 0.189231 30
8403 0.0348863 29.7458 3.76765 0.234903 23
8404 0.0466555 40.0121 3.89836 0.213413 27
8405 0.0586944 50.4644 12.219 0.286214 27
8406 0.0400623 33.5702 8.53465 0.311629 19
8407 0.0399347 32.5964 3.12521 0.222117 23
8408 0.0650815 57.6829 10.7216 0.294475 23
8409 0.0612712 52.3895 6.71564 0.249078 24
8410 0.0400645 33.2445 4.96314 0.273084 20
8411 0.0398708 32.0302 3.66362 0.228656 21
8412 0.0299908 23.7412 3.19289 0.256138 18
8413 0.0430978 36.328 4.74763 0.22145 24
8414 0.0493089 40.9 3.59417 0.209413 26
8415 0.0414092 35.7587 7.90252 0.29184 29
8416 0.0553253 44.061 4.48569 0.198748 28
8417 0.0468514 39.3314 4.2121 0.2189 27
8418 0.0354228 30.1096 11.9047 0.431471 14
8419 0.0386255 32.0314 5.35487 0.280281 22
8420 0.0598042 52.0891 4.27305 0.179894 33
8421 0.0511287 46.9464 5.71618 0.214417 33
8422 0.0565449 48.83 5.10526 0.234572 26
8423 0.0483656 39.2795 2.98893 0.181115 31
8424 0.0518851 42.3529 4.19598 0.202586 28
8425 0.0582236 49.1651 5.55346 0.212593 28
8426 0.0482253 40.6314 6.2163 0.243612 24
8427 0.0272918 23.9671 4.84333 0.324833 14
8428 0.0501937 41.1503 3.74905 0.19513 31
8429 0.054278 43.3642 3.39289 0.171867 32
8430 0.0497493 42.0538 4.18986 0.205992 27
8431 0.051589 42.6802 7.18269 0.25136 28
8432 0.0346546 30.3618 4.66017 0.25959 18
8433 0.0377493 32.9041 3.14777 0.213715 23
8434 0.0413501 33.1298 6.16725 0.26134 22
8435 0.0318856 27.6081 2.38984 0.205173 25
8436 0.0590238 47.4315 10.276 0.314009 20
8437 0.035837 30.9273 3.54697 0.228648 23
8438 0.0332553 28.7718 3.18564 0.231973 20
8439 0.0533772 40.8939 6.4785 0.274866 22
8440 0.0739592 62.9519 6.88101 0.208058 34
8441 0.0484026 40.8558 11.0103 0.337165 25
8442 0.0108958 9.59614 2.11073 0.388932 8
8443 0.0905398 75.1227 5.6862 0.176214 37
8444 0.042855 38.4057 3.78234 0.196654 31
8445 0.0519324 42.368 3.33596 0.181181 32
8446 0.0589826 49.6105 6.21466 0.214416 31
8447 0.0437389 33.4877 6.48636 0.261564 24
8448 0.0607719 51.4248 5.21291 0.219769 29
8449 0.029413 25.1597 4.57094 0.277492 19
8450 0.0544599 46.2405 5.08133 0.191139 37
8451 0.0421316 35.2695 3.3966 0.20613 27
8452 0.0303973 26.4073 4.78045 0.259024 21
8453 0.0373502 30.5661 4.76699 0.267833 20
8454 0.0524564 42.9888 7.90712 0.268854 24
8455 0.030808 28.4326 6.55492 0.295037 20
8456 0.0568111 46.9246 3.85389 0.184152 31
8457 0.0618618 51.8256 5.37771 0.216904 28
8458 0.0468301 39.2414 3.79447 0.202923 29
8459 0.0613481 54.6015 7.2549 0.198181 39
8460 0.0701034 59.4819 5.17481 0.182675 39
8461 0.0488412 40.0871 7.60312 0.264216 23
8462 0.0478809 40.0784 4.65152 0.199684 32
8463 0.0479332 43.5748 5.26978 0.230963 28
8464 0.0451364 38.4168 3.46199 0.209014 25
8465 0.0387988 33.1222 3.06467 0.202042 26
8466 0.0270632 21.5423 7.13844 0.376536 16
8467 0.0277761 22.5667 3.4362 0.250648 18
8468 0.0311769 25.4068 3.99439 0.248023 21
8469 0.046898 43.0852 6.13451 0.236696 25
8470 0.0322431 27.9701 2.5846 0.221307 24
8471 0.0304109 23.7473 6.21477 0.410342 13
8472 0.0350129 29.1442 4.59926 0.245499 22
8473 0.0516605 42.9899 3.51473 0.185661 32
8474 0.0412942 34.717 2.6109 0.202394 27
8475 0.0472057 41.2376 3.26494 0.176796 33
8476 0.0454874 35.7939 3.57897 0.218166 26
8477 0.0342875 29.5458 6.78384 0.324081 14
8478 0.0387486 33.215 7.73988 0.347382 16
8479 0.0348951 31.8476 7.1725 0.300544 23
8480 0.0361708 30.013 5.42559 0.268932 21
8481 0.0654101 51.6185 5.68065 0.213435 28
8482 0.0492678 40.9157 2.83409 0.180385 33
8484 0.0402558 37.1154 4.71553 0.24173 23
8485 0.0393208 32.4791 2.92954 0.199084 26
8486 0.0610176 49.8961 4.96915 0.20066 30
8487 0.0383284 33.4682 4.29304 0.231931 26
8488 0.0335521 28.5136 4.14491 0.253158 21
8489 0.0460894 37.3827 5.42925 0.245248 24
8490 0.0527495 42.633 3.38085 0.185395 33
8491 0.0302756 26.3443 4.45012 0.288656 18
8492 0.055566 48.656 6.67602 0.229576 32
8493 0.0560473 48.7116 8.53737 0.310945 21
8494 0.0508921 43.1789 5.96889 0.253247 22
8495 0.0423118 34.7315 2.52552 0.201558 26
8496 0.0628611 52.6872 13.7439 0.379118 18
8497 0.0461633 38.5913 4.33907 0.203074 29
8498 0.0393172 33.4167 4.39719 0.251264 22
8499 0.0294526 24.9051 3.40495 0.24812 20
8500 0.0787268 60.488 10.6247 0.253187 30
8501 0.0411673 35.2445 11.0487 0.394237 18
8502 0.0398205 33.1994 4.5053 0.211654 29
8503 0.0507213 42.265 5.65722 0.219145 29
8504 0.0456187 38.2109 3.37311 0.21872 26
8505 0.0442719 40.3952 5.18898 0.233395 27
8506 0.0408817 34.3564 4.40608 0.233455 23
8508 0.0491708 41.6375 8.333 0.26037 28
8509 0.0388121 31.0932 5.95611 0.262635 23
8510 0.054571 46.8785 4.82165 0.19575 28
8511 0.0657819 54.3639 7.75104 0.25427 26
8512 0.046943 39.7081 5.69288 0.238592 22
8513 0.0464186 40.347 8.55688 0.26649 25
8514 0.0480142 40.3203 6.45845 0.239808 27
8515 0.0437843 35.7957 3.3731 0.239313 27
8516 0.0669799 57.0616 4.69536 0.172574 37
8517 0.0340275 29.301 5.15822 0.273426 20
8519 0.0703313 56.9954 14.2816 0.320776 23
8520 0.0557318 45.9326 6.4659 0.232133 29
8521 0.0734644 63.5266 11.2825 0.222771 40
8522 0.0443228 39.5137 2.70402 0.195383 28
8523 0.0412809 34.3659 4.73877 0.247378 25
8524 0.0479137 42.0086 3.10937 0.185973 30
8525 0.0267104 23.7244 3.13059 0.262176 19
8526 0.0541868 47.2868 4.98219 0.23174 22
8527 0.0655086 55.4279 5.52317 0.214258 30
8528 0.0299065 24.4793 7.04608 0.395031 12
8529 0.0600899 49.5654 5.59935 0.192152 34
8530 0.0432006 36.2312 3.93213 0.233488 22
8531 0.0480128 39.7255 4.3538 0.203093 29
8532 0.0348625 29.9367 2.35993 0.222465 22
8533 0.0655058 52.2259 7.86313 0.230923 30
8534 0.040145 33.6895 6.5417 0.299606 17
8535 0.0378645 31.6256 5.93262 0.255012 22
8536 0.054137 47.1998 6.4265 0.211919 32
8537 0.0452776 37.2413 5.7343 0.235807 26
8538 0.0540469 43.7961 6.81796 0.258825 23
8539 0.0552762 45.8581 4.69881 0.17909 35
8540 0.0281246 23.6359 2.43607 0.262823 18
8541 0.0530464 43.3228 6.08264 0.21559 29
8542 0.0309014 26.0908 4.71399 0.2973 16
8543 0.0114261 9.47948 2.71446 0.416159 10
8544 0.0718953 57.6404 14.9777 0.343167 17
8545 0.0476791 41.4285 3.97566 0.201704 27
8546 0.0537815 44.4906 6.3509 0.286592 20
8547 0.0408736 32.4418 3.26928 0.204061 29
8548 0.0583677 47.4895 3.93028 0.194832 31
8549 0.0574802 48.3782 7.88611 0.320809 19
8550 0.058349 47.6583 9.07522 0.247332 27
8551 0.0523132 43.7867 4.54084 0.215393 26
8552 0.0467061 39.1134 7.04251 0.283231 22
8553 0.036317 30.6726 3.8478 0.219194 24
8554 0.0461105 39.9078 7.84808 0.252492 28
8555 0.0595374 48.1607 6.99503 0.247146 29
8556 0.0475682 38.802 4.36931 0.230316 23
8557 0.0667117 55.3726 7.40541 0.211528 36
8558 0.0477679 40.6954 3.93399 0.201 27
8559 0.0263686 21.6721 3.71393 0.30221 14
8560 0.0521966 43.6 6.75632 0.265098 22
8561 0.0336757 27.1942 2.80076 0.246432 17
8562 0.0608025 49.4746 2.94962 0.164128 36
8564 0.0291529 23.9802 2.73031 0.216079 23
8565 0.0413073 35.9523 6.68828 0.281902 20
8566 0.0669103 55.4142 5.41996 0.201499 33
8567 0.0664434 53.3899 6.27614 0.213188 32
8568 0.0559671 45.8214 9.0498 0.257355 28
8569 0.0401674 33.1106 7.3739 0.28564 22
8570 0.0391643 34.8063 6.90255 0.26196 23
8571 0.0418178 35.5636 4.89786 0.24779 23
8572 0.048789 40.0783 8.18877 0.291503 19
8573 0.0567347 47.935 4.28743 0.188468 29
8574 0.039505 32.8735 4.36648 0.228552 24
8575 0.061397 51.1701 6.30268 0.197268 40
8576 0.0622381 50.7205 5.13365 0.200229 32
8577 0.0695772 56.6054 8.82202 0.295315 26
8578 0.044987 38.9186 9.31035 0.306294 19
8579 0.0486745 41.0896 5.09536 0.241169 27
8580 0.056073 46.768 4.2057 0.192545 31
8581 0.0650275 44.7498 25.5148 0.590656 13
8582 0.0431925 33.9996 4.17316 0.238882 23
8583 0.0342054 27.5392 2.84811 0.22534 21
8584 0.0636 53.4631 6.40483 0.189947 35
8585 0.0605243 48.8846 9.02526 0.29619 20
8586 0.0718788 62.0807 11.0534 0.307498 24
8587 0.0382501 33.7578 2.85836 0.201342 28
8588 0.0397791 32.0335 3.63595 0.227733 24
8589 0.0567117 44.6482 4.15394 0.183658 31
8590 0.0505604 43.418 2.69245 0.177711 31
8591 0.0474942 41.9472 5.59915 0.216835 30
8592 0.0494371 41.5666 5.96586 0.232869 27
8593 0.0623621 53.8995 11.5274 0.363511 20
8594 0.0307281 27.5279 3.61078 0.238076 22
8595 0.0404335 33.5962 6.11332 0.307299 17
8596 0.0560131 46.4759 4.64557 0.226763 23
8597 0.0392067 32.6086 3.4643 0.211828 27
8598 0.0490894 40.5346 6.48995 0.253261 26
8600 0.056379 46.6706 5.68352 0.218712 27
8601 0.0452913 37.8862 3.41504 0.203237 27
8602 0.03525 32.5302 4.20959 0.224838 24
8603 0.045533 37.4806 4.28624 0.20895 30
8604 0.0540271 46.3141 6.65058 0.248268 24
8605 0.0438947 38.1783 5.24233 0.229591 24
8606 0.0704061 60.7971 5.29861 0.167123 41
8607 0.0376641 30.5469 2.59269 0.192095 26
8608 0.0388767 32.9364 4.55515 0.268361 18
8609 0.055333 44.5935 4.45239 0.207055 26
8610 0.039196 34.1456 5.01697 0.236414 24
8611 0.0222608 18.9155 2.23931 0.258969 17
8612 0.037924 34.2216 2.67833 0.189124 28
8613 0.0500357 41.6368 5.07961 0.209433 28
8614 0.0550997 45.1614 5.18362 0.23147 27
8615 0.0582012 50.4183 5.86005 0.220764 30
8616 0.0722467 58.0034 9.8674 0.2434 32
8617 0.0636528 52.2189 4.83624 0.202266 29
8619 0.0357498 29.6566 8.44072 0.347565 16
8620 0.0606879 49.9897 4.82403 0.199149 28
8621 0.041111 34.6702 4.22184 0.251236 24
8622 0.0454536 39.1677 5.49201 0.239688 24
8623 0.0466577 39.7052 4.13042 0.203028 28
8624 0.0517284 44.2346 4.13901 0.201397 31
8625 0.0545991 46.0663 4.70709 0.200626 29
8626 0.0447583 37.0426 4.3953 0.230776 22
8627 0.057562 48.2568 5.6446 0.195028 31
8628 0.0493744 41.8947 4.61751 0.237662 21
8629 0.0383337 32.1903 2.45251 0.197318 27
8630 0.0628593 52.1302 12.7541 0.296477 24
8631 0.0496142 41.4289 3.94368 0.205514 26
8632 0.049143 41.732 4.90334 0.214705 31
8633 0.0560807 47.8407 5.41432 0.211272 35
8634 0.0466872 35.9245 7.27368 0.287138 23
8635 0.0371793 27.4722 4.90773 0.263925 19
8636 0.0534658 45.2093 5.02259 0.200424 31
8637 0.0810644 68.309 14.3147 0.32321 28
8638 0.0560063 46.9134 6.79071 0.257756 23
8639 0.0521978 42.0524 6.80957 0.272974 22
8640 0.0478833 38.3587 3.58311 0.19109 31
8641 0.0418143 33.1218 2.98281 0.208687 25
8642 0.0479373 41.5874 3.65742 0.187341 31
8643 0.0553103 45.5051 7.71429 0.25128 25
8644 0.0498006 41.0953 4.36764 0.195672 30
8645 0.0126315 10.1635 4.0352 0.513023 5
8646 0.0559478 48.9439 3.03184 0.157398 38
8647 0.0505239 42.2789 5.10035 0.237712 27
8648 0.0549708 46.9351 5.52202 0.232561 27
8649 0.053457 44.2391 3.69285 0.179473 32
8650 0.0437646 37.9783 3.54095 0.200353 31
8651 0.0612355 48.668 4.95994 0.203256 29
8652 0.0267495 21.2552 5.73244 0.350802 13
8653 0.0334461 25.0043 4.32622 0.308353 13
8654 0.0673168 57.7129 3.24519 0.167657 36
8655 0.0453946 37.8045 5.27243 0.238142 24
8656 0.0388639 33.3081 4.05626 0.246474 25
8657 0.0553701 47.9428 5.7226 0.212443 32
8658 0.0287764 24.8902 12.272 0.519452 12
8659 0.0343307 30.7982 6.00738 0.305344 16
8660 0.0543975 44.7093 4.98365 0.189983 35
8661 0.0263872 21.9094 2.22385 0.230673 22
8662 0.0507895 45.1736 10.9337 0.326849 19
8663 0.055288 46.3849 6.63744 0.226369 30
8664 0.0177082 14.7505 1.4061 0.249881 15
8665 0.0237664 19.4183 3.0059 0.258115 16
8666 0.0505187 41.1665 9.72037 0.333798 23
8667 0.0444443 36.764 2.94042 0.185969 29
8668 0.0565254 49.1436 6.28659 0.205283 30
8669 0.0447455 36.5531 3.89831 0.203461 28
8670 0.0412396 34.9306 4.06378 0.233217 23
8671 0.0532618 43.9279 3.74988 0.190241 32
8672 0.0441014 37.0892 4.10982 0.213128 30
